"date","Typhoid_fever","Gastrointestinal_bleeding","Encephalitis","Oral_rehydration_therapy","Abdominal_pain","Fever","Salmonella_enterica_subsp._enterica","Typhoid_vaccine","Bradycardia","Malaise"
"2014-07-14","2998.0","363.0","1723.0","528.0","559.0","2046.0","187.0","151.0","1320.0","1179.0"
"2014-07-15","3002.0","297.0","1659.0","701.0","588.0","2168.0","191.0","116.0","1314.0","1281.0"
"2014-07-16","2826.0","271.0","1613.0","523.0","553.0","2028.0","215.0","132.0","1277.0","1089.0"
"2014-07-17","2965.0","285.0","1413.0","529.0","576.0","1812.0","177.0","137.0","1407.0","1133.0"
"2014-07-18","2585.0","254.0","1365.0","532.0","514.0","1778.0","143.0","115.0","1070.0","1049.0"
"2014-07-19","2271.0","185.0","1697.0","419.0","447.0","1459.0","110.0","99.0","739.0","806.0"
"2014-07-20","2417.0","181.0","1859.0","519.0","431.0","1628.0","136.0","73.0","815.0","819.0"
"2014-07-21","3199.0","271.0","2381.0","594.0","617.0","2202.0","190.0","167.0","1225.0","1230.0"
"2014-07-22","3345.0","307.0","5266.0","531.0","620.0","2234.0","218.0","173.0","1214.0","1275.0"
"2014-07-23","3223.0","292.0","4608.0","648.0","502.0","2097.0","194.0","168.0","1160.0","1354.0"
"2014-07-24","2905.0","266.0","3057.0","629.0","576.0","2078.0","188.0","144.0","1112.0","1293.0"
"2014-07-25","2758.0","246.0","2543.0","552.0","467.0","1823.0","194.0","139.0","1037.0","1069.0"
"2014-07-26","2227.0","182.0","2192.0","487.0","414.0","1570.0","108.0","74.0","691.0","776.0"
"2014-07-27","2304.0","200.0","2242.0","532.0","429.0","1588.0","138.0","74.0","771.0","916.0"
"2014-07-28","3213.0","271.0","2356.0","854.0","719.0","2078.0","206.0","119.0","1158.0","1735.0"
"2014-07-29","3010.0","278.0","2035.0","845.0","735.0","2113.0","196.0","129.0","1235.0","1755.0"
"2014-07-30","3346.0","247.0","2395.0","995.0","788.0","2150.0","188.0","121.0","1211.0","1792.0"
"2014-07-31","3151.0","289.0","2488.0","914.0","706.0","2001.0","191.0","109.0","1157.0","1786.0"
"2014-08-01","3001.0","233.0","2184.0","991.0","737.0","1891.0","171.0","134.0","1088.0","1978.0"
"2014-08-02","2749.0","177.0","1690.0","785.0","405.0","1537.0","145.0","80.0","761.0","1342.0"
"2014-08-03","2522.0","168.0","1682.0","3016.0","407.0","1677.0","160.0","90.0","732.0","795.0"
"2014-08-04","3326.0","243.0","2179.0","1421.0","568.0","2159.0","244.0","138.0","1176.0","1209.0"
"2014-08-05","3309.0","282.0","2130.0","1049.0","642.0","2548.0","313.0","137.0","1225.0","1265.0"
"2014-08-06","3142.0","229.0","2052.0","900.0","573.0","2237.0","269.0","157.0","1170.0","1282.0"
"2014-08-07","3008.0","238.0","1792.0","801.0","609.0","2112.0","248.0","113.0","1117.0","1187.0"
"2014-08-08","2952.0","222.0","1678.0","969.0","600.0","1969.0","201.0","100.0","1039.0","1011.0"
"2014-08-09","2589.0","155.0","1340.0","637.0","480.0","1620.0","174.0","95.0","728.0","774.0"
"2014-08-10","2504.0","214.0","1362.0","645.0","463.0","1785.0","189.0","95.0","812.0","893.0"
"2014-08-11","3555.0","262.0","1839.0","757.0","728.0","2214.0","289.0","156.0","1120.0","1305.0"
"2014-08-12","3492.0","304.0","2608.0","722.0","656.0","2240.0","320.0","144.0","1200.0","1224.0"
"2014-08-13","3338.0","292.0","2115.0","639.0","701.0","2235.0","238.0","126.0","1233.0","1192.0"
"2014-08-14","3209.0","266.0","2151.0","579.0","718.0","2263.0","199.0","116.0","1262.0","1168.0"
"2014-08-15","2954.0","231.0","1769.0","802.0","562.0","1954.0","209.0","109.0","1139.0","1099.0"
"2014-08-16","3087.0","189.0","1460.0","510.0","461.0","1652.0","154.0","97.0","795.0","754.0"
"2014-08-17","3068.0","169.0","1484.0","601.0","834.0","1821.0","148.0","99.0","823.0","825.0"
"2014-08-18","3838.0","266.0","2173.0","621.0","689.0","2269.0","217.0","151.0","1564.0","1170.0"
"2014-08-19","3678.0","276.0","1758.0","620.0","589.0","2286.0","198.0","141.0","1292.0","1293.0"
"2014-08-20","3792.0","271.0","1618.0","598.0","569.0","2404.0","232.0","152.0","1265.0","1199.0"
"2014-08-21","3602.0","272.0","1573.0","601.0","683.0","2270.0","236.0","142.0","1219.0","1160.0"
"2014-08-22","3229.0","218.0","1509.0","562.0","605.0","2046.0","169.0","151.0","1082.0","1002.0"
"2014-08-23","5157.0","167.0","1287.0","474.0","496.0","1695.0","139.0","119.0","788.0","775.0"
"2014-08-24","5079.0","209.0","1506.0","512.0","498.0","1918.0","180.0","106.0","963.0","800.0"
"2014-08-25","4883.0","277.0","1598.0","623.0","590.0","2362.0","238.0","125.0","1406.0","1124.0"
"2014-08-26","4017.0","256.0","1484.0","654.0","598.0","2374.0","287.0","128.0","1208.0","1085.0"
"2014-08-27","3557.0","253.0","1430.0","520.0","547.0","2141.0","240.0","134.0","1055.0","1042.0"
"2014-08-28","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2014-08-29","3281.0","215.0","1359.0","490.0","474.0","2201.0","194.0","107.0","994.0","1005.0"
"2014-08-30","3005.0","177.0","1387.0","458.0","615.0","1611.0","173.0","81.0","727.0","786.0"
"2014-08-31","3100.0","187.0","1708.0","542.0","672.0","1834.0","197.0","83.0","824.0","829.0"
"2014-09-01","3590.0","201.0","1984.0","573.0","759.0","2213.0","270.0","110.0","1112.0","954.0"
"2014-09-02","4402.0","258.0","1839.0","647.0","763.0","2432.0","295.0","186.0","1279.0","1274.0"
"2014-09-03","3942.0","306.0","2079.0","619.0","819.0","2498.0","259.0","175.0","1345.0","1249.0"
"2014-09-04","3749.0","326.0","2061.0","552.0","862.0","2325.0","239.0","146.0","1282.0","1267.0"
"2014-09-05","3319.0","254.0","2106.0","589.0","688.0","2111.0","215.0","121.0","1136.0","1073.0"
"2014-09-06","3200.0","212.0","1843.0","482.0","614.0","1710.0","148.0","90.0","796.0","756.0"
"2014-09-07","3143.0","239.0","1680.0","535.0","651.0","1886.0","213.0","150.0","1116.0","827.0"
"2014-09-08","3865.0","325.0","2012.0","643.0","847.0","2481.0","215.0","187.0","1692.0","1215.0"
"2014-09-09","3896.0","332.0","2035.0","678.0","888.0","2633.0","243.0","212.0","1776.0","1217.0"
"2014-09-10","4157.0","363.0","2030.0","670.0","832.0","2470.0","263.0","202.0","1728.0","1209.0"
"2014-09-11","3828.0","385.0","1954.0","677.0","869.0","2609.0","280.0","224.0","1767.0","1227.0"
"2014-09-12","3453.0","295.0","1703.0","602.0","733.0","2113.0","292.0","176.0","1592.0","1074.0"
"2014-09-13","3639.0","236.0","1511.0","620.0","664.0","1815.0","168.0","135.0","1190.0","726.0"
"2014-09-14","3019.0","255.0","1584.0","659.0","684.0","1933.0","225.0","135.0","1210.0","841.0"
"2014-09-15","4607.0","359.0","2061.0","744.0","803.0","2533.0","237.0","171.0","1630.0","1200.0"
"2014-09-16","4391.0","364.0","2033.0","854.0","878.0","2548.0","239.0","181.0","1661.0","1315.0"
"2014-09-17","5244.0","404.0","1851.0","709.0","872.0","2589.0","298.0","211.0","1711.0","1241.0"
"2014-09-18","4016.0","338.0","1965.0","602.0","946.0","2594.0","390.0","186.0","1642.0","1161.0"
"2014-09-19","3494.0","333.0","1866.0","601.0","771.0","2197.0","271.0","185.0","1516.0","1017.0"
"2014-09-20","3995.0","243.0","1264.0","539.0","672.0","1749.0","193.0","168.0","1180.0","835.0"
"2014-09-21","3711.0","175.0","1149.0","570.0","726.0","1924.0","232.0","96.0","1182.0","821.0"
"2014-09-22","4341.0","309.0","1495.0","706.0","698.0","2551.0","352.0","139.0","1410.0","1232.0"
"2014-09-23","4049.0","312.0","1523.0","746.0","635.0","2670.0","356.0","145.0","1447.0","1249.0"
"2014-09-24","3701.0","277.0","1495.0","631.0","618.0","2407.0","392.0","104.0","1262.0","1267.0"
"2014-09-25","3776.0","298.0","1467.0","634.0","609.0","2450.0","389.0","156.0","1310.0","1208.0"
"2014-09-26","3135.0","266.0","1192.0","531.0","541.0","2023.0","199.0","121.0","964.0","1015.0"
"2014-09-27","2548.0","185.0","1004.0","426.0","485.0","1588.0","156.0","94.0","785.0","746.0"
"2014-09-28","2825.0","212.0","1072.0","477.0","469.0","1852.0","160.0","93.0","849.0","796.0"
"2014-09-29","3854.0","296.0","1510.0","616.0","653.0","2482.0","229.0","159.0","1248.0","1200.0"
"2014-09-30","3934.0","276.0","1457.0","656.0","592.0","2507.0","236.0","148.0","1237.0","1140.0"
"2014-10-01","4044.0","314.0","14619.0","873.0","585.0","2469.0","292.0","169.0","1253.0","1209.0"
"2014-10-02","3435.0","246.0","1443.0","781.0","566.0","2444.0","235.0","131.0","1193.0","1120.0"
"2014-10-03","3753.0","232.0","1300.0","781.0","527.0","2233.0","293.0","126.0","1095.0","1112.0"
"2014-10-04","3212.0","193.0","1070.0","667.0","470.0","1758.0","146.0","91.0","729.0","820.0"
"2014-10-05","3326.0","185.0","1102.0","712.0","418.0","1852.0","170.0","89.0","836.0","858.0"
"2014-10-06","4122.0","266.0","1490.0","913.0","689.0","2640.0","285.0","150.0","1239.0","1325.0"
"2014-10-07","4314.0","308.0","1508.0","998.0","700.0","2764.0","272.0","154.0","1325.0","1343.0"
"2014-10-08","4398.0","330.0","1542.0","1021.0","724.0","2710.0","262.0","144.0","1262.0","2034.0"
"2014-10-09","4244.0","306.0","1461.0","949.0","658.0","2715.0","277.0","139.0","1214.0","1259.0"
"2014-10-10","3675.0","278.0","1446.0","855.0","563.0","2444.0","201.0","133.0","1118.0","1129.0"
"2014-10-11","3011.0","181.0","1124.0","651.0","497.0","2150.0","129.0","96.0","844.0","819.0"
"2014-10-12","3153.0","201.0","1266.0","749.0","501.0","2429.0","191.0","104.0","906.0","813.0"
"2014-10-13","4135.0","298.0","1566.0","1029.0","971.0","2794.0","209.0","156.0","1290.0","1255.0"
"2014-10-14","5120.0","298.0","1583.0","1074.0","943.0","2918.0","271.0","164.0","1437.0","1346.0"
"2014-10-15","4811.0","285.0","1543.0","1056.0","887.0","3379.0","256.0","130.0","1285.0","1221.0"
"2014-10-16","3808.0","250.0","1885.0","1084.0","695.0","3474.0","218.0","114.0","1161.0","1145.0"
"2014-10-17","3309.0","217.0","3231.0","928.0","476.0","2265.0","170.0","109.0","1015.0","1384.0"
"2014-10-18","2338.0","155.0","2430.0","597.0","374.0","1764.0","116.0","83.0","704.0","769.0"
"2014-10-19","2482.0","176.0","1165.0","584.0","377.0","1708.0","141.0","73.0","740.0","819.0"
"2014-10-20","3350.0","249.0","1445.0","912.0","682.0","2609.0","207.0","119.0","1210.0","1258.0"
"2014-10-21","3274.0","349.0","1613.0","785.0","677.0","2338.0","287.0","111.0","1373.0","1234.0"
"2014-10-22","3257.0","395.0","1446.0","657.0","508.0","2097.0","219.0","97.0","1230.0","1244.0"
"2014-10-23","2862.0","1189.0","1387.0","591.0","475.0","2032.0","232.0","111.0","1036.0","1007.0"
"2014-10-24","2885.0","569.0","1200.0","663.0","538.0","2053.0","191.0","82.0","906.0","1019.0"
"2014-10-25","2046.0","183.0","821.0","552.0","435.0","1466.0","134.0","74.0","559.0","687.0"
"2014-10-26","2479.0","202.0","984.0","560.0","413.0","1715.0","118.0","61.0","666.0","787.0"
"2014-10-27","3622.0","306.0","1561.0","632.0","642.0","2437.0","226.0","92.0","1056.0","1219.0"
"2014-10-28","3509.0","257.0","1352.0","648.0","659.0","2484.0","253.0","135.0","1122.0","1132.0"
"2014-10-29","3409.0","287.0","1425.0","668.0","486.0","2395.0","231.0","110.0","1145.0","1166.0"
"2014-10-30","3390.0","239.0","1305.0","583.0","443.0","2144.0","219.0","96.0","1018.0","1137.0"
"2014-10-31","3028.0","227.0","1182.0","474.0","449.0","1734.0","197.0","95.0","837.0","850.0"
"2014-11-01","2264.0","173.0","974.0","376.0","336.0","1454.0","144.0","58.0","589.0","646.0"
"2014-11-02","2282.0","199.0","983.0","476.0","404.0","1589.0","161.0","74.0","649.0","730.0"
"2014-11-03","3365.0","289.0","1375.0","580.0","554.0","2221.0","261.0","133.0","1040.0","1091.0"
"2014-11-04","3442.0","348.0","1350.0","569.0","525.0","2293.0","265.0","131.0","1054.0","1112.0"
"2014-11-05","3206.0","305.0","1298.0","572.0","499.0","2251.0","270.0","115.0","1097.0","1118.0"
"2014-11-06","3158.0","256.0","1311.0","517.0","457.0","2107.0","320.0","109.0","1012.0","1054.0"
"2014-11-07","3339.0","227.0","1120.0","468.0","474.0","1810.0","229.0","97.0","959.0","906.0"
"2014-11-08","2100.0","197.0","809.0","360.0","342.0","1393.0","162.0","72.0","697.0","668.0"
"2014-11-09","2465.0","205.0","970.0","618.0","367.0","1716.0","177.0","78.0","736.0","681.0"
"2014-11-10","3373.0","305.0","1291.0","826.0","554.0","2190.0","276.0","90.0","1021.0","1081.0"
"2014-11-11","3325.0","270.0","1333.0","737.0","546.0","2359.0","250.0","104.0","1123.0","1042.0"
"2014-11-12","3183.0","297.0","1282.0","675.0","488.0","2144.0","274.0","136.0","1167.0","1113.0"
"2014-11-13","2950.0","302.0","1380.0","676.0","523.0","2088.0","253.0","131.0","1076.0","1129.0"
"2014-11-14","2634.0","254.0","1060.0","482.0","441.0","1666.0","189.0","109.0","877.0","896.0"
"2014-11-15","2179.0","222.0","945.0","461.0","369.0","1661.0","134.0","62.0","704.0","713.0"
"2014-11-16","2323.0","205.0","1010.0","490.0","395.0","1594.0","196.0","68.0","709.0","770.0"
"2014-11-17","3416.0","268.0","1329.0","930.0","570.0","2073.0","311.0","127.0","1037.0","1109.0"
"2014-11-18","3107.0","241.0","1275.0","855.0","505.0","2220.0","300.0","149.0","1018.0","1083.0"
"2014-11-19","3084.0","278.0","1427.0","633.0","485.0","2095.0","282.0","109.0","1015.0","1063.0"
"2014-11-20","3031.0","250.0","1207.0","551.0","440.0","1954.0","229.0","101.0","970.0","968.0"
"2014-11-21","2438.0","229.0","1021.0","470.0","430.0","1703.0","197.0","74.0","964.0","924.0"
"2014-11-22","1735.0","161.0","762.0","369.0","289.0","1374.0","128.0","62.0","602.0","624.0"
"2014-11-23","2316.0","169.0","904.0","426.0","354.0","1610.0","165.0","56.0","672.0","688.0"
"2014-11-24","3244.0","268.0","1206.0","582.0","416.0","1937.0","235.0","115.0","1016.0","1027.0"
"2014-11-25","2833.0","247.0","1180.0","500.0","437.0","1947.0","217.0","109.0","1056.0","963.0"
"2014-11-26","2582.0","241.0","1098.0","505.0","412.0","1891.0","186.0","121.0","1024.0","918.0"
"2014-11-27","2517.0","168.0","874.0","439.0","505.0","1521.0","145.0","98.0","882.0","797.0"
"2014-11-28","1913.0","194.0","833.0","407.0","435.0","1376.0","141.0","83.0","653.0","676.0"
"2014-11-29","1827.0","172.0","737.0","356.0","339.0","1281.0","114.0","58.0","571.0","567.0"
"2014-11-30","1513.0","156.0","696.0","341.0","264.0","1246.0","95.0","50.0","555.0","592.0"
"2014-12-01","3011.0","297.0","1221.0","505.0","683.0","2020.0","335.0","112.0","998.0","1002.0"
"2014-12-02","3062.0","247.0","1415.0","611.0","739.0","2086.0","248.0","105.0","1079.0","1079.0"
"2014-12-03","3153.0","280.0","1314.0","471.0","776.0","2029.0","280.0","132.0","1058.0","1106.0"
"2014-12-04","2930.0","254.0","1360.0","890.0","759.0","1985.0","257.0","125.0","978.0","1037.0"
"2014-12-05","2444.0","266.0","1136.0","428.0","519.0","1786.0","173.0","98.0","838.0","882.0"
"2014-12-06","1869.0","172.0","919.0","409.0","370.0","1484.0","132.0","74.0","645.0","664.0"
"2014-12-07","2096.0","188.0","972.0","409.0","324.0","1544.0","142.0","97.0","636.0","687.0"
"2014-12-08","3133.0","254.0","1455.0","597.0","686.0","2063.0","262.0","107.0","1060.0","1060.0"
"2014-12-09","2890.0","244.0","1316.0","518.0","696.0","1972.0","218.0","101.0","996.0","971.0"
"2014-12-10","2632.0","271.0","1257.0","689.0","669.0","1948.0","310.0","104.0","947.0","1001.0"
"2014-12-11","2545.0","254.0","1249.0","559.0","631.0","1908.0","278.0","120.0","1010.0","948.0"
"2014-12-12","2174.0","187.0","1003.0","559.0","373.0","1554.0","196.0","96.0","840.0","848.0"
"2014-12-13","1589.0","192.0","791.0","365.0","267.0","1281.0","100.0","74.0","607.0","645.0"
"2014-12-14","1759.0","147.0","889.0","390.0","343.0","1417.0","171.0","61.0","696.0","782.0"
"2014-12-15","2526.0","213.0","1229.0","420.0","440.0","1949.0","255.0","109.0","893.0","1117.0"
"2014-12-16","2489.0","270.0","1358.0","462.0","499.0","2093.0","221.0","83.0","1002.0","1103.0"
"2014-12-17","2535.0","189.0","1108.0","400.0","640.0","1728.0","206.0","107.0","914.0","940.0"
"2014-12-18","2179.0","184.0","1092.0","419.0","375.0","1759.0","206.0","117.0","825.0","860.0"
"2014-12-19","1725.0","217.0","1038.0","349.0","318.0","1462.0","112.0","89.0","679.0","710.0"
"2014-12-20","1398.0","178.0","843.0","291.0","301.0","1221.0","118.0","47.0","508.0","546.0"
"2014-12-21","1271.0","117.0","767.0","265.0","266.0","1189.0","97.0","59.0","492.0","533.0"
"2014-12-22","1909.0","188.0","996.0","302.0","412.0","1639.0","133.0","79.0","656.0","818.0"
"2014-12-23","1738.0","215.0","889.0","314.0","404.0","1589.0","128.0","57.0","630.0","864.0"
"2014-12-24","1445.0","163.0","803.0","251.0","295.0","1136.0","76.0","47.0","457.0","592.0"
"2014-12-25","1030.0","127.0","557.0","215.0","246.0","934.0","77.0","41.0","348.0","348.0"
"2014-12-26","1503.0","175.0","750.0","268.0","349.0","1185.0","91.0","56.0","454.0","555.0"
"2014-12-27","1366.0","229.0","774.0","252.0","341.0","1142.0","90.0","48.0","465.0","561.0"
"2014-12-28","1398.0","134.0","800.0","277.0","289.0","1330.0","65.0","31.0","446.0","567.0"
"2014-12-29","1719.0","215.0","909.0","363.0","443.0","1603.0","108.0","97.0","671.0","752.0"
"2014-12-30","1793.0","216.0","904.0","349.0","387.0","1585.0","133.0","83.0","664.0","742.0"
"2014-12-31","1579.0","184.0","762.0","269.0","280.0","1334.0","85.0","59.0","540.0","591.0"
"2015-01-01","1323.0","140.0","621.0","279.0","266.0","1304.0","72.0","46.0","455.0","515.0"
"2015-01-02","1826.0","171.0","860.0","398.0","360.0","1447.0","103.0","53.0","591.0","661.0"
"2015-01-03","1843.0","151.0","805.0","302.0","297.0","1486.0","98.0","74.0","471.0","593.0"
"2015-01-04","1708.0","142.0","874.0","327.0","341.0","1571.0","81.0","64.0","518.0","613.0"
"2015-01-05","2476.0","248.0","1185.0","2917.0","401.0","1854.0","198.0","116.0","821.0","946.0"
"2015-01-06","2638.0","269.0","1238.0","428.0","486.0","1937.0","210.0","119.0","894.0","970.0"
"2015-01-07","2848.0","235.0","1296.0","472.0","465.0","2129.0","172.0","126.0","928.0","984.0"
"2015-01-08","2725.0","224.0","1112.0","562.0","433.0","1768.0","180.0","96.0","834.0","968.0"
"2015-01-09","2390.0","189.0","1039.0","439.0","390.0","1611.0","171.0","80.0","762.0","906.0"
"2015-01-10","1743.0","142.0","818.0","342.0","333.0","1290.0","132.0","78.0","683.0","648.0"
"2015-01-11","1798.0","150.0","873.0","348.0","324.0","1379.0","103.0","61.0","602.0","688.0"
"2015-01-12","2784.0","281.0","1234.0","430.0","489.0","1901.0","176.0","112.0","941.0","964.0"
"2015-01-13","2626.0","292.0","1217.0","462.0","548.0","1841.0","194.0","117.0","928.0","945.0"
"2015-01-14","2474.0","275.0","1166.0","444.0","439.0","1855.0","184.0","104.0","940.0","943.0"
"2015-01-15","2366.0","248.0","1165.0","450.0","399.0","1709.0","188.0","106.0","962.0","956.0"
"2015-01-16","2168.0","203.0","993.0","399.0","422.0","1615.0","150.0","82.0","798.0","848.0"
"2015-01-17","1644.0","139.0","802.0","298.0","365.0","1336.0","105.0","70.0","500.0","599.0"
"2015-01-18","1878.0","190.0","801.0","338.0","299.0","1363.0","129.0","80.0","570.0","674.0"
"2015-01-19","2624.0","236.0","1164.0","476.0","469.0","2036.0","209.0","116.0","899.0","956.0"
"2015-01-20","2759.0","270.0","1296.0","471.0","451.0","2033.0","239.0","134.0","1052.0","1073.0"
"2015-01-21","2656.0","231.0","1215.0","422.0","444.0","1911.0","219.0","124.0","1072.0","1066.0"
"2015-01-22","2780.0","261.0","1285.0","475.0","611.0","1835.0","218.0","116.0","1060.0","1094.0"
"2015-01-23","2197.0","210.0","1181.0","371.0","692.0","1675.0","151.0","92.0","862.0","983.0"
"2015-01-24","1801.0","144.0","1007.0","308.0","468.0","1279.0","104.0","79.0","599.0","646.0"
"2015-01-25","1858.0","157.0","1016.0","343.0","463.0","1495.0","117.0","70.0","674.0","751.0"
"2015-01-26","2497.0","270.0","1368.0","466.0","876.0","1956.0","189.0","84.0","1041.0","1045.0"
"2015-01-27","2893.0","261.0","1414.0","451.0","762.0","1931.0","217.0","143.0","1086.0","1054.0"
"2015-01-28","2845.0","224.0","1351.0","473.0","712.0","1929.0","200.0","135.0","1125.0","1097.0"
"2015-01-29","2668.0","218.0","1454.0","429.0","705.0","1917.0","196.0","118.0","1091.0","1049.0"
"2015-01-30","2360.0","232.0","1218.0","393.0","680.0","1496.0","148.0","128.0","900.0","940.0"
"2015-01-31","1399.0","141.0","812.0","221.0","256.0","982.0","108.0","52.0","494.0","580.0"
"2015-02-01","1819.0","166.0","1036.0","357.0","419.0","1342.0","132.0","65.0","637.0","694.0"
"2015-02-02","2595.0","239.0","1430.0","453.0","686.0","1868.0","193.0","136.0","955.0","991.0"
"2015-02-03","2872.0","223.0","1781.0","451.0","838.0","2032.0","175.0","148.0","995.0","1192.0"
"2015-02-04","3038.0","277.0","1713.0","483.0","671.0","2003.0","193.0","159.0","952.0","1169.0"
"2015-02-05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2015-02-06","2970.0","239.0","1440.0","415.0","398.0","1829.0","193.0","106.0","872.0","893.0"
"2015-02-07","2026.0","178.0","1033.0","385.0","322.0","1467.0","110.0","86.0","639.0","689.0"
"2015-02-08","2074.0","166.0","1127.0","531.0","421.0","1596.0","162.0","74.0","649.0","688.0"
"2015-02-09","2891.0","228.0","1304.0","506.0","599.0","2022.0","204.0","126.0","998.0","999.0"
"2015-02-10","3108.0","221.0","1445.0","424.0","469.0","2044.0","185.0","136.0","1010.0","1066.0"
"2015-02-11","2835.0","241.0","1491.0","465.0","459.0","2075.0","191.0","133.0","1078.0","1034.0"
"2015-02-12","2771.0","280.0","1692.0","477.0","482.0","2010.0","198.0","117.0","1126.0","895.0"
"2015-02-13","2279.0","218.0","1220.0","400.0","408.0","1807.0","182.0","92.0","834.0","736.0"
"2015-02-14","1730.0","145.0","924.0","317.0","332.0","1310.0","128.0","64.0","539.0","525.0"
"2015-02-15","1749.0","171.0","919.0","370.0","389.0","1392.0","135.0","72.0","607.0","522.0"
"2015-02-16","2597.0","225.0","1376.0","439.0","488.0","1901.0","254.0","107.0","1013.0","824.0"
"2015-02-17","3446.0","233.0","2001.0","487.0","475.0","1982.0","299.0","133.0","1038.0","838.0"
"2015-02-18","2935.0","226.0","1462.0","473.0","458.0","1872.0","262.0","117.0","989.0","882.0"
"2015-02-19","2788.0","231.0","1332.0","488.0","416.0","1895.0","241.0","98.0","986.0","811.0"
"2015-02-20","2911.0","199.0","1218.0","482.0","475.0","1607.0","163.0","123.0","872.0","713.0"
"2015-02-21","1915.0","154.0","953.0","379.0","391.0","1440.0","146.0","68.0","597.0","571.0"
"2015-02-22","1989.0","173.0","1019.0","370.0","343.0","1436.0","186.0","93.0","681.0","600.0"
"2015-02-23","3148.0","390.0","1330.0","549.0","628.0","1949.0","265.0","146.0","1011.0","858.0"
"2015-02-24","9063.0","311.0","9601.0","531.0","560.0","2105.0","297.0","117.0","1039.0","901.0"
"2015-02-25","3093.0","259.0","2774.0","524.0","499.0","2005.0","285.0","122.0","929.0","915.0"
"2015-02-26","2920.0","256.0","1462.0","511.0","462.0","1792.0","204.0","123.0","793.0","760.0"
"2015-02-27","2550.0","224.0","1290.0","388.0","509.0","1810.0","151.0","101.0","790.0","695.0"
"2015-02-28","1871.0","190.0","901.0","334.0","371.0","1231.0","138.0","70.0","616.0","496.0"
"2015-03-01","1946.0","161.0","1140.0","471.0","369.0","1387.0","154.0","60.0","686.0","608.0"
"2015-03-02","3033.0","261.0","1324.0","589.0","475.0","2006.0","247.0","129.0","1017.0","863.0"
"2015-03-03","3032.0","258.0","1269.0","604.0","547.0","1839.0","308.0","110.0","1061.0","882.0"
"2015-03-04","2897.0","243.0","1347.0","480.0","522.0","1954.0","214.0","135.0","1001.0","845.0"
"2015-03-05","2774.0","257.0","1293.0","582.0","451.0","1814.0","201.0","117.0","949.0","900.0"
"2015-03-06","2260.0","287.0","1165.0","539.0","411.0","1560.0","150.0","127.0","791.0","687.0"
"2015-03-07","1704.0","156.0","949.0","387.0","406.0","1325.0","148.0","68.0","638.0","544.0"
"2015-03-08","2063.0","156.0","1001.0","368.0","384.0","1343.0","160.0","71.0","702.0","603.0"
"2015-03-09","2888.0","245.0","1352.0","556.0","518.0","1977.0","206.0","139.0","1011.0","844.0"
"2015-03-10","2977.0","270.0","1298.0","469.0","481.0","1894.0","211.0","111.0","1007.0","959.0"
"2015-03-11","3024.0","230.0","1316.0","555.0","460.0","1820.0","188.0","128.0","993.0","876.0"
"2015-03-12","2968.0","219.0","1257.0","502.0","453.0","1758.0","201.0","116.0","1054.0","867.0"
"2015-03-13","2640.0","219.0","4373.0","429.0","427.0","1634.0","166.0","107.0","991.0","722.0"
"2015-03-14","1694.0","177.0","2421.0","306.0","421.0","1287.0","133.0","68.0","602.0","529.0"
"2015-03-15","2066.0","183.0","1766.0","398.0","394.0","1375.0","191.0","69.0","721.0","593.0"
"2015-03-16","2824.0","295.0","1727.0","474.0","535.0","1895.0","223.0","134.0","997.0","876.0"
"2015-03-17","3126.0","285.0","1425.0","540.0","578.0","1927.0","232.0","144.0","1114.0","911.0"
"2015-03-18","2856.0","233.0","1321.0","492.0","591.0","1798.0","237.0","122.0","995.0","922.0"
"2015-03-19","2783.0","227.0","1435.0","431.0","478.0","1657.0","239.0","128.0","1006.0","814.0"
"2015-03-20","2494.0","211.0","1263.0","403.0","469.0","1445.0","156.0","91.0","907.0","739.0"
"2015-03-21","1763.0","159.0","906.0","364.0","368.0","1060.0","115.0","79.0","683.0","509.0"
"2015-03-22","1943.0","182.0","1069.0","394.0","368.0","1349.0","202.0","70.0","688.0","609.0"
"2015-03-23","2799.0","240.0","1385.0","504.0","532.0","1734.0","281.0","98.0","1141.0","845.0"
"2015-03-24","2824.0","281.0","1284.0","551.0","489.0","1611.0","249.0","88.0","1063.0","851.0"
"2015-03-25","2868.0","285.0","1494.0","527.0","485.0","1832.0","268.0","122.0","1116.0","922.0"
"2015-03-26","2540.0","288.0","1201.0","482.0","476.0","1679.0","178.0","93.0","1000.0","823.0"
"2015-03-27","9741.0","192.0","1186.0","638.0","442.0","1443.0","308.0","116.0","909.0","825.0"
"2015-03-28","2016.0","172.0","877.0","319.0","358.0","1189.0","103.0","62.0","652.0","575.0"
"2015-03-29","1738.0","180.0","1012.0","346.0","417.0","1318.0","111.0","77.0","626.0","636.0"
"2015-03-30","2909.0","279.0","1422.0","768.0","583.0","1651.0","177.0","144.0","958.0","832.0"
"2015-03-31","3183.0","301.0","1368.0","578.0","597.0","1834.0","253.0","115.0","1041.0","783.0"
"2015-04-01","2993.0","261.0","1219.0","471.0","504.0","1659.0","261.0","105.0","899.0","813.0"
"2015-04-02","2314.0","218.0","1177.0","443.0","434.0","1434.0","222.0","120.0","916.0","725.0"
